title,date_published,text
"US must respect China's core interests, treasure ties: China Daily editorial",6/27/2018,"                      US Defense Secretary James Mattis, who has previously been critical of China, accusing the country of ""intimidation and coercion"" in the region and claiming it is ""out of step with international law"" with its ""militarizing"" of islands in the South China Sea, struck a more positive tone during his talks in Beijing on Wednesday. Given the depths of suspicion and misunderstanding revealed in his earlier remarks, and the inclination of US President Donald Trump to unleash a torrent of similar remarks whenever it suits him, Mattis' promise ahead of his visit to do ""a lot of listening"" was both refreshing and welcome. Although it would be unrealistic to expect that even by lending an ear to China's words the differences between the two sides can be resolved by his two-day visit. But the fact that the two militaries are willing to maintain open and honest dialogue speaks of the resilience and maturity of the two countries' military-to-military relations, which are critical to the broader Sino-US relationship and to control risks. And it is encouraging that the two defense departments are working hard to ease tension and promote mutual trust, as Wei Fenghe, Chinese state councilor and minister of national defense, said on Wednesday. Especially at the moment, when the differences between Beijing and Washington have become more evident because of their trade quarrel and the Trump administration's impetuous use of Taiwan as a pawn in its game. Both sides know that good bilateral military communication is an important stabilizing factor for relations between the two countries, and will help avoid miscalculation and confrontation. During his talks with Mattis on Wednesday, President Xi Jinping expressed confidence in the two sides being able to properly manage their divergences, saying the China-US relationship, ""one of the most important"" in the world, must be treasured. And he clarified that China will no longer let the historical sovereignty issues slide; it will not give up an inch of the territory of its ancestors. But it does not want anything that belongs to others. However, while the Pacific is big enough for both countries, as Xi again pointed out, it takes two to tango. For Sino-US relations to improve, Washington must respond with good faith. Mattis struck the right note when he responded to Xi's show of goodwill by saying ""we are assigning the same high degree of importance to the military-to-military relationship, as you just noted"". But this perspective is not the general approach the US has taken to relations under the presidency of Donald Trump, and for the two countries to continue to build on their common ground the US must also treasure the relationship and match such words with actions. History shows that it serves both countries' interests if they can effectively manage their differences and respect each other’s core interests.         "
Progress and challenges in the fight against drugs: China Daily editorial,6/26/2018,"                      As China marked International Day against Drug Abuse and Illicit Trafficking on Tuesday by burning seized drugs and announcing the executions of some drug traffickers, there is no denying that despite the positive results of their crackdown, the authorities still face a serious challenge in the fight against drugs. In its annual drug report released on Monday, the authorities say police seized 89.2 metric tons of drugs last year, an increase of nearly 9 percent from 2016, while the number of known drug users in the country rose by nearly 2 percent in 2017 to 2.55 million. New challenges have emerged in the anti-narcotics drive, including the internet as a channel for selling drugs, gangs increasingly using the express delivery companies to transport drugs, and the emergence of new drugs — including those made of noncontrolled chemicals — which can be hundreds of times more potent than traditional drugs. According to the National Narcotics Laboratory, 34 new types of psychoactive substances were introduced in 2017, bringing the total number to 230 nationwide. China has some of the harshest drug laws in the world, with the manufacturing or selling of illicit drugs designated as a capital crime. And several measures have been taken to raise awareness of the anti-drug fight, including providing anti-drug education in communities and rural areas, as well as releasing information about anti-drug work via new media. As a victim that is facing an increased threat of drug inflows from the so-called Golden Triangle and Golden Crescent regions in Southeast and Central Asia, China knows only too well that illicit drugs are closely intertwined with international terrorism and other organized transnational crimes, and that no country can effectively deal with this scourge alone. That is why Beijing has called for a global struggle against narcotics-related crimes that transcends political differences. It has actively participated in the multilateral anti-drug cooperation platform in the Great Mekong subregion and through regional organizations such as the Shanghai Cooperation Organization. In 2016 alone, China solved 87 international and cross-border drug cases in cooperation with more than 20 countries. Such cross-border cooperation must be strengthened for countries to achieve the goal of an international society free of drug abuse.         "
"Winning a trade war is not so easy, Mr President: China Daily editorial",6/26/2018,"                      By using tariffs to force US companies to import less and targeting Chinese investment in high-tech industries in the United States, US President Donald Trump is implementing a simple plan to blunt the competition from China and help create jobs in the US. But it is a strategy that is disrupting the supply chains that are the foundation of the global economy, which include those of the US. By targeting the supply chains of the US' high-tech manufacturers and restricting Chinese investments in US high-tech, the Trump administration aims to disrupt Beijing's own plan to move China's manufacturing up the value chain, and create jobs in the US that it hopes will translate into votes. But in doing so its trade shots are being felt far and wide, not least by itself. While tariffs can be easily and quickly scrapped, the supply chain effects of Trump’s protectionism will not be so easily undone, as its policies are influencing investment decisions that require long-term outlooks. And these decisions, even if by US companies, will not necessarily be in the US' favor. US motorcycle maker Harley-Davidson, for instance, is voting with its feet against the administration's stance on trade. Having already announced plans to close a factory in Missouri and build one in Thailand, after Trump pulled the US out of the Trans-Pacific Partnership — which would have lowered barriers to key markets in the Asia-Pacific — the iconic US company has now announced its plans to move more of its production out of the US, this time to Europe, citing the increased burden Trump’s tariffs have imposed on it. The decision by a manufacturer synonymous with Made in America shows that the administration’s policies are backfiring. And predictably, Harley-Davidson, whose stock price tumbled this week, and its US workers will not be the only victims if the Trump administration persists with its current stance. If the Trump administration continues to resort to coercion to try and achieve its political objectives, it will face more reciprocal measures from its trade partners, which means even more US industries and workers will feel the pain of its policies. While time may heal the damage done by the administration's reveling in ideological willfulness, it would be better for all if it came to its senses and realized there will be no winners in the trade war it is waging.         "
Mattis' visit an opportunity to stabilize military relations: China Daily editorial,6/25/2018,"                      That US Defense Secretary Jim Mattis is reportedly going to adopt a less confrontational stance toward China during his visit to Beijing than he has done recently is to be welcomed, given his earlier stance was in danger of ""poisoning the well"", as he tacitly acknowledged. If, as he told reporters on his plane ahead of his arrival on Tuesday, he is willing to do ""a lot of listening"" and is not coming with any preset ideas, it will certainly be conducive to the two sides reducing some of the bad blood between them. That China and the United States cannot see eye to eye on a variety of issues including the South China Sea and Taiwan has become more evident as their rivalry has intensified. Mattis has himself accused Beijing of ""intimidation and coercion"" in the South China Sea, and last month he rescinded an invitation to the Chinese navy to join the Rim of the Pacific multinational naval exercises organized by the US. That the ""irritants"", as Mattis described them, do not evolve into flashpoints between the two countries requires them to discuss their differences candidly and find ways to resolve or manage them. Both the South China Sea and Taiwan issues are bound to feature in Mattis' talks with high-ranking Chinese officials later this week as the two sides need to reduce the trust deficit that has developed as a result of the Donald Trump administration's strengthening of ties with the island’s independence-minded administration. And with the two militaries increasingly rubbing up against each other in these waters, it is important that the two sides have good communication. Likewise, it is to be hoped that the US defense secretary is not going to pay lip-service to China's concerns while seeking China's support for the US' newly established engagement with the Democratic People's Republic of Korea. It is crucial that the hard-won results in pursuit of the denuclearization of the Korean Peninsula should be upheld and the current good momentum be maintained. And the positive developments that have been attained over the past few months should not be jeopardized by any misconceptions about Beijing's role and what it can deliver. Although it is natural for big countries such as China and the US to have areas of competition, the two should have the wisdom and the political will to control their rivalry so that the worst-case scenario of a full-blown confrontation between them can be avoided.         "
US reshaping rules in bid for economic hegemony: China Daily editorial,6/25/2018,"                      US President Donald Trump reportedly plans to impose restrictions on Chinese companies investing in US tech firms and blocking even more high-tech exports to China under the guise of protecting national security, but such a rules-breaking practice is politicizing business and will lead to investors, Chinese or not, losing trust in the US market. Even though Chinese investments in the US are mutually beneficial — creating jobs, contributing taxes, and bringing funds to the US market — the restrictive measures, which could be announced by the end of this week, are an indication that the Trump administration intends to further obstruct normal business exchanges between China and the United States. By blocking companies with at least 25 percent Chinese ownership from buying US firms involved in ""industrially significant technology"", the Trump administration is attempting to prevent China from growing into a more competitive rival by creating obstacles to the implementation of its Made in China 2025 plan, which the Trump administration views as China's bid to stake its leadership in the key industries of the future. Under the administration’s existing restrictions, US data show that China's investment in US companies had already slumped to $29.4 billion last year from $46.2 billion in 2016. And the move, if finalized, will prompt more enterprises from China to think twice before investing in the US. They will naturally be more cautious about pursuing mergers and acquisitions with US companies knowing that whether a deal is completed or not will be at the whim of the Trump administration. While it is not clear yet whether the move will achieve its intended aim of curbing China's competitiveness, it is certain to aggravate the trade feud between the two sides, which is already roiling the global economy. And while ostensibly, the move only targets foreign companies with a sizable Chinese stake, it sends a dangerous message that the Trump administration will take whatever measures it deems necessary to achieve its policy agenda, regardless of commonly accepted business rules and the business norms that have existed over past decades. The US should treat investors from all countries on an equal footing and create a fair and predictable environment for global investors. Instead, it is intent on attaining economic hegemony. The willful reshaping of rules in this way is so the US can have the development of other countries under its control. That is something countries should rally together to oppose.         "
Taiwan secessionists and US must beware miscalculation: China Daily editorial,6/24/2018,"                          Li Min/China Daily   It would be a miscalculation for secessionists on the island to embrace the actions of the United States as substantial support for ""Taiwan independence"".  That the US Senate passed the 2019 National Defense Authorization Act early last week calling for joint Taiwan-US military drills and a congressman has put forward a resolution proposing that the United States recognize the island of Taiwan as a ""sovereign and independent country"" may have given them the belief that the US is throwing its weight behind them.  Especially as the two events come just a week after the US-funded American Institute of Taiwan unveiled its new $256 million headquarters in Taipei. And after the US adopted the Taiwan Travel Act early this year.  But if the secessionists believe that means the US will back them in their endeavors, they are being misled by false hope.  If diehard secessionists such as the island's executive head Lai Ching-te - who has explicitly declared himself a ""worker for Taiwan independence"" and claimed that the island is a ""sovereign and independent country"" - pursue their aims because they calculate that the US will support them, they will one day regret their reckoning.  It is not a matter of which power the secessionists can rely on to support them. It is instead a matter of whether what they are doing is in the interests of people across the Taiwan Straits.  People on the island have benefited a lot from the peaceful development of amicable cross-Straits relations in the past years. It should not be difficult for them to see how they have suffered because of the refusal by the island's current administration to acknowledge the 1992 Consensus.  All the moves that the Trump administration has made including the Taiwan Travel Act and noises made by US politicians on US ties with the island are anything but well-intended support for the well-being of people on the island.  If anything, the meddling by the US in the cross-Straits relations will only make the situation even more complicated and dangerous. The more interference from the United States in the cross-Straits relations, the more resolved the Chinese mainland will be to defend its territorial integrity.  And if the US administration believes that it can gain an upper hand over China in other fields such as trade talks by playing the card of Taiwan, they will find they have made a wrong move, as any meddling in the cross-Straits ties which are China's core interest will badly hurt China-US relations.         "
Trump’s protectionism will disrupt global trade order:China Daily editorial,6/24/2018,"                          [Photo/VCG]   US Commerce Secretary Wilbur Ross betrayed the rationale for the United States' trade strategy in an interview with CNBC last week, admitting that US President Donald Trump wants to create an environment of pain for China so that it will give in to his demands.  Given this, it is not hard to understand why Trump has announced further tariffs on Chinese goods and threatened to add more if China hits back.  And it explains why, despite agreed outcomes from the negotiations between the two sides, the United States has gone back on its word in an attempt to extort more concessions from China.  It is clear that the Trump administration will resort to any conceivable means — even those that break international rules — to try and force China to meet its demands.  Ross even admitted that the US had implemented tariffs against Canada, Mexico, Japan and the European Union so they would take action against what he claimed was Chinese dumping.  ""It may sound strange but the fact that we put tariffs on the goods coming out of them has modified their behavior and has induced a pretty high degree of international cooperation against dumping,"" he said.  But by imposing restrictions on the free flow of goods and services in an attempt to obtain its economic and political objectives, the Trump administration is disrupting the global trade order and, more seriously, damaging the value chains and mutual trust among global traders that has been built up over in the past decades.  That is why Beijing has called on countries to stand together to put an end to the US behaving like a rampaging bull in a china shop.  Without making the US feel the pain of the environment it is creating, the Trump administration will continue to take measures that bring chaos to the current global trade order in pursuit of its objectives vis-à-vis China and its jobs-for-votes strategy.  Although the US is the world's largest economy, it can ill-afford the trade war it has lit the fuse to. The costs of trade wars are enormous – The last large-scale trade war, sparked by the large US tariff hikes in 1930, saw the value of world trade decline to just one-third in three years – and the US will also pay a heavy price if it persists with it politically motivated protectionism.  China's sincerity in seeking to find common ground with the US has so far not been reciprocated, but its continued willingness to talk should not be mistaken for weakness. It will not give in to the extortion of the Trump administration.         "
Protectionism symptom of paranoid delusions: China Daily editorial,6/21/2018,"                          Luo Jie/China Daily   Having fallen prey to the manipulative maneuvers of the Donald Trump administration in its bid to present the United States as a victim of unfair trade practices, Chinese investment in the US declined significantly in the first five months of this year compared with the same period last year.  According to a report released on Tuesday by Rhodium Group, a research company that tracks Chinese foreign investment, it dropped by 92 percent to only $1.8 billion, its lowest level in seven years.  While Beijing tightened its oversight over outbound investment last year, it is the Trump administration's blitzkrieg on China’s trade and enterprises that is to blame for the decline in Chinese investment, since, overall, China's outbound investment in the first five months increased by 38.5 percent year-on-year, to reach $47.89 billion.  In the same way that it is prone to evoking ""fair trade"" as a justification for its protectionist tariffs, allegations of ""national security risks"" have become the go-to excuse for the Trump administration to scuttle acquisitions in the US by Chinese companies. Alibaba's Ant Financial’s $1.2 billion bid to take over MoneyGram and HNA Group's bid for Skybridge Capital, a hedge fund, were both derailed earlier this year due to regulatory vetoes by the Committee on Foreign Investment in the United States. And new legislation is in the works that will raise the regulatory hurdles still higher by expanding the scope of CFIUS scrutiny.  The approach that the US is taking is self-defeating. The woes the administration is inflicting on Chinese companies do not simply translate into boons for US enterprises and the US economy. The trade relationship between China and the US supports millions of jobs in the US, including those that Chinese companies have created directly through their US investments.  The fast-shrinking Chinese investment in the US reflects the damage being done to China-US trade relations — long considered the cornerstone of bilateral ties — by the trade crusade of Trump and his trade hawks.  Their desire to acquire is perhaps understandable, having promised so much, and giving the evangelical zeal they have for US ascendancy. However, times have changed, and what they are doing now is folly given the global value chains that were primarily forged by the US for its advantage.  The travails of the US economy have been the result of the costly wars the US has pursued and the damage done by the greed and dubious practices exposed by the subprime crisis.  The Rhodium report said that the new tariffs might incentivize Chinese manufacturers to localize production in the US to ‘""hop the tariff wall"". But if Trump and his hawkish advisers were to look beyond the walls of their ideological fortress, they would realize the tariffs are not necessary as the US is not being besieged.         "
US bias and self-focus reducing its influence: China Daily editorial,6/20/2018,"                          [Photo/VCG]   In yet another example of the go-it-alone stance embraced by the Donald Trump administration, the United States announced on Tuesday that it was withdrawing from the United Nations Human Rights Council, which, since it was founded in 2006, has played an important role in promoting a variety of human rights issues.  US Ambassador to the UN Nikki Haley described the council as ""cesspool of political bias"" and cited the council's ""disproportionate focus and unending hostility toward Israel"" as the major reason for the US exit.  However, her remarks merely serve as a reminder of her harangue after the United Nations General Assembly voted overwhelmingly to condemn the United States' bias toward Israel when it announced it would move its embassy to Jerusalem, in disregard of UN resolutions.  The US would be happy to rejoin the council, Haley suggested, but only if it adopts the reforms demanded by the US. One of which is that the council abolish its special agenda item which condemns human rights abuses in the Israeli-occupied Palestinian territories.  And despite all the huffing and puffing by Haley and other US officials to justify the move, there is no hiding the fact that the timing of the announcement comes after the UN high commissioner for human rights criticized the US administration for separating children from their parents who illegally cross the border with Mexico, calling the practice ""unconscionable"".  The US move once again highlights the autocratic desires of the Trump administration, which, while claiming it does not want to leave the council, calls for it to reestablish its legitimacy by having a membership of which it approves.  It might not be a bad idea for the US to step aside and reflect on its behavior for a while, rather than criticizing others.  Few, if any, would claim that the Human Rights Council — or indeed the United Nations — is perfect, but the Trump administration cannot expect the UN bodies to act only in support of its objectives. They are supposed to be forums in which all members can have their voices heard.  Yet such dictates have become a tiresome refrain of the Trump administration. We hear them every time the administration pulls the US out of a multilateral pact. From the Trans-Pacific Partnership and the Paris climate accord, to the global compact on migration and UNESCO, as well as the Iran nuclear deal, the message is the same, the US is only willing to play with others so long as it gets to write the rules of the game as it goes along.  It is an approach that will do little to serve its interests in the long run.         "
Fresh vitality of old bond holds great promise: China Daily editorial,6/20/2018,"                          Xi Jinping, general secretary of the Communist Party of China Central Committee and president, accompanies top leader of the Democratic People’s Republic of Korea Kim Jong-un as they greet children at a welcoming ceremony in Beijing on Tuesday. SHEN HONG / XINHUA   Since the Democratic People’s Republic of Korea first began showing its commitment to improving relations with the Republic of Korea earlier this year, Beijing has thrown its weight behind Pyongyang’s efforts to ease tensions on the Korean Peninsula and seek reconciliation with Seoul and Washington.  The third visit to China in less than three months by Kim Jong-un, top leader of the DPRK, is clear proof of the revitalized friendship between the two neighbors and the close communication between Kim and President Xi Jinping. It also underscores the coordination of Beijing and Pyongyang as they look to bolster the positive outcomes of Kim’s meeting with US President Donald Trump in Singapore on June 12.  With the easing of situation on the Korean Peninsula having been effectively strengthened by the implementation of the consensus reached between Beijing and Pyongyang and the meeting between Kim and Trump in Singapore, maintaining the current desirable momentum was naturally high on the agenda for the latest talks between Xi and Kim.  Kim’s two-day visit on Tuesday and Wednesday has once again highlighted the crucial role China has been playing as a mediator between the DPRK and the US, as well as the stake it has in regional stability and the denuclearization of the Korean Peninsula.  Looking forward, though, more still needs to be done to establish a lasting peace mechanism on the Korean Peninsula, and this requires all the parties involved to not only demonstrate political wisdom but also patience. The good relationship and communication Xi has with both Kim and Trump will hopefully be beneficial in this regard, by helping to ensure that Pyongyang and Washington remain on the same page.  Cooperative relations between China and the DPRK have radiated new vitality with their strengthened high-level communication. Kim’s latest talks with Xi will have reassured him that China stands behind the DPRK as it switches its focus to economic development. Something that is clearly a priority for Kim, as he visited an agricultural technology park and rail traffic control center in Beijing on Wednesday.  The consolidation of the friendship between the two countries promises to be beneficial not only to themselves, but also the region. For if the joint efforts of the two longtime friends are reinforced by those of other stakeholders, the prospects for denuclearization of the Korean Peninsula and regional stability will be greater than they have ever been over the past more than 60 years.         "
Easing of tax burden promises sense of gain: China Daily editorial,6/19/2018,"                      The planned hike in the individual income tax threshold proposed in a draft amendment to the Personal Income Tax Law is a welcome move to raise people’s incomes and enhance their sense of gain. Seven years have passed since the tax threshold was last raised in 2011 — from 2,000 yuan ($309) to 3,500 yuan — during which the per capita disposable income has increased by more than 7 percent each year, to reach nearly 26,000 yuan in 2017. Raising the threshold is thus a move that reflects that change. The draft amendment that was submitted to the country’s top legislature for discussion on Tuesday is also a direct response to Premier Li Keqiang’s call for personal income tax reform to narrow income disparity and promote social fairness. China’s taxation system embraces the principle that “high-income earners pay higher taxes while low-income earners pay less or no taxes”. Yet that goal has yet to be fully achieved due to deficiencies in the current income tax system. For example, the current tax structure for personal income is very complicated, with progressive rates applied to 11 categories of income. This has led to some people with multiple sources of income evading tax by juggling their income among various tax categories. The draft amendment seeks to plug the loopholes by simplifying the tax structure. For example, by including wages, income from personal services, rewards, and artists’ royalties into one category. And, for the first time, it has a tax-avoidance clause, to which individuals will be subject if they are caught trying to evade tax. The amendment also proposes tax-deductible items for the first time. These include the cost of children’s education and the treatment for serious diseases, as well as the interest payments for housing mortgages and rent, which, should they be implemented, will greatly ease the cost of living, for wage earners in particular. China collected nearly 1.2 trillion yuan in personal income tax in 2017, accounting for about 8.3 percent of all tax revenues for the year. In developed countries, personal income tax accounts for more than 30 percent of tax revenues suggesting that personal income tax still plays a limited role in promoting fairer wealth distribution in China. How to strengthen that role should be a priority in future personal income tax reform.         "
Trump's trade prejudice self-harming the US: China Daily editorial,6/19/2018,"                                             Managing the largest economy in the world, the current US administration tends to attribute all the successes to its own merits while accusing others of being the cause of all the United States' problems.  China, of course, has for a longtime been the favorite whipping boy of the US in this respect, and US President Donald Trump has enthusiastically embraced this meme.  While campaigning for the presidency, Trump accused China of being responsible for ""the greatest theft in the history of the world"", and claimed it was ""raping"" the US. And in his campaign manifesto, he pledged to ""cut a better deal with China"" to help US businesses and workers compete.  Yet, even ignoring the fact those accusations did not and do not accord with the reality of the two countries' trade relations, when a deal was reached on the general framework for rebalancing trade in the recent talks between the two sides, his administration chose not to honor that agreement.      US President Donald Trump. [Photo/VCG]   Having got an inch, it obviously believes it can now grab a mile. For after announcing an initial $50 billion in Chinese imports that would be subject to additional 25 percent on Friday - which Beijing had no option but to respond to with reciprocal tariffs on a variety of US goods - Trump announced on Monday that he had asked US Trade Representative Robert Lighthizer to suggest another $200 billion worth of Chinese goods on which the US could impose an additional 10 percent tariff.  Faced with this heightened intimidation from the US, China has no choice but to fight back with targeted and direct measures aimed at persuading the US to back off, since it appears that any concessions it makes will not appease the Trump administration, which wants to suck the lifeblood from the Chinese economy.      A hostess holds a tray of sliced US beef at an event to celebrate its reintroduction to China in Beijing. [Photo provided to China Daily]   By announcing its plan to impose tariffs on more Chinese goods, the US has escalated its trade assault on China. Beijing will have to ensure that Washington is aware that there will be heavy price to pay every action it strikes against China if it is to avoid being a victim of the Trump administration's growing blood lust.  Those US companies and workers that feel the brunt of China's retaliation should pass the word to Washington, that despite the pronounced aim of the Trump administration being to protect domestic industries and workers, the injuries that will be done them will be because of its actions.         "
Australia's arrogance puts bilateral ties at risk: China Daily editorial,6/18/2018,"                                             Since there are no major differences between China and Australia, the relationship between the two close trading partners should really be plain sailing. However, the rising bias and suspicion harbored by some Australians against China are putting bilateral ties on a rough terrain, which caters to the interests of neither country. Relations have been fraught since last year due to the bias some Australian media have displayed toward China and the remarks of some Australian politicians who have claimed that China has been interfering in Australia's domestic affairs. Even though China has denied exerting any influence in its political process, Australia is due to pass a law banning foreign interference in its internal affairs in two weeks, which is likely to cast a shadow over ties. Exacerbating that gloomy picture, it is expected that Canberra will soon announce that China's Huawei Technologies will be excluded from Australia's 5G mobile broadband project on the grounds of ""national security"". A claim that Huawei said was ""ill-informed and not based on facts"" in an open letter on Monday. The company has even offered to build an evaluation and testing center as part of its 5G proposal so that there can be independent verification of its equipment. If the Chinese company is prohibited from being involved in the next-generation mobile services in Australia, it will further sour business relations between the two countries. However, Canberra's unfair treatment of Huawei is an old issue, and it is considered unlikely that it will change its stance. Even though Australia is the one that will suffer most if ties take a further turn for the worse. Australia should heed the advice of those who say it should refrain from making moves that may negatively affect the trajectory of bilateral interaction. It benefits immensely from its trade and vibrant people-to-people exchanges with China. The establishment of the free trade agreement between China and Australia in 2015 has provided good opportunities and impetus for bilateral trade, the Australian government should not mar that positive picture in cynical pursuit of domestic popularity based on an outdated mentality. In contrast to the provocations of Australia, China has largely exercised restraint so far. But this does not necessarily mean Beijing lacks options to respond to Canberra's growing hostility. It is to be hoped politicians in Canberra will make wiser decisions regarding China, so that it does not push its biggest trading partner into implementing tit-for-tat retaliations.         "
World must resist US wrecking trade system: China Daily editorial,6/18/2018,"                                                 Cai Meng/For China Daily   The US government has used tariff and Section 301 investigations in the past as tools to extort benefits from some of its trade partners. But there are signs that this time it is targeting almost all of its major trade partners, which promises greater harm to the global economy and international trade.  China and other major trade partners of the United States have shown great sincerity in their trade talks with Washington, in an effort to bridge the differences that exist. But the unwillingness of the Donald Trump administration to do likewise has made it almost impossible for any agreement to be reached, especially as it seems that it is willing to renege on any consensus reached.  Although internal political power plays might be a factor behind the Trump administration's welshing on its deals, it is also employing a now-we-agree, now-we-don't strategy to force more and more concessions from the US' trade partners.  The Trump administration is ideologically opposed to what it considers to be the surrendering of its power to regulate foreign trade to the World Trade Organization. It seems intent on sabotaging the world's rules-based international system in favor of the US' might making right. It has already blocked the appointment of judges to the WTO's appellate court in a bid to bring the dispute settlement process to a halt. However, it offers no vision of how global economy should function except that the US should be the main beneficiary.  The US government should heed the lessons of history, as they show that protectionism will not help it achieve its goals.  For instance, the US slapped high tariffs on imports of Chinese tires in 2009, a policy that was intended to protect less competitive domestic tire manufacturers. Estimates by Peterson Institute for International Economics showed that 1,200 jobs in the US tire industry were saved, but ultimately 2,500 jobs were lost in retail because of the increased consumer spending that was spent on tires that could have been spent on other goods.  The US will not be exempt from paying the costs of the trade conflict it has instigated in terms of both jobs and growth. But the bigger price it will have to pay will be for the long-term damage it is doing to the world trade system.  Faced with the insatiable demands of the Trump administration, the rest of the world should come together in defense of their national interests, globalization and the global multilateral trading system.  Countries must jointly act to oppose the smash-and-grab tactics of the US.         "
"
            
           China Daily |
            Updated: 2018-06-18 00:50
          ",character(0),                         China Daily |             Updated: 2018-06-18 00:50           
US protectionism now has a price tag: China Daily editorial,6/17/2018,"                      China's decision to slap an additional 25 percent tariff on 659 types of US goods worth $50 billion should remind the US government that a trade war that it has initiated has a price tag.  China imposed the tariff on US goods such as agricultural products, auto and aquatic products right immediately after the Trump administration announced on Friday tariffs on $50 billion worth Chinese goods. Beijing's quick reaction is an unequivocal manifestation of its determination to safeguard its legitimate interests and fight protectionism.  The White House's tariff decision is a stark violation of the core spirit of consensus reached in recent China-US trade talks and is set to backfire if Washington does not back off from its dangerous adventurism.  The two sides have achieved substantial results in the recent three rounds of negotiations in Washington and Beijing, and there have been promising signs of improving trade relations despite the difficulty to entirely iron out their trade differences in the short term.  The Trump administration's abrupt turn to tariffs, however, has served as declaration of trade war against China and once again betrays its tumultuous, unilateral and willful decision-making style, which is set to undermine normal trade relations between the world's two biggest economies.  What the US should bear in mind is that its unilateral moves will lead to nothing but resolute fighting back from its trade partners, as indicated by China's imposition of tariffs on imported US goods.  Given the frequent flip-flopping of President Donald Trump's administration, it is still too early to conclude a full-blown war will be underway. But China's stance has been consistent: It welcomes dialogue but is not afraid of a trade war. It will not sit idle allowing its core interests to be damaged by any unilateral and protectionist move of any trade partner. The US should not underestimate China's resoluteness in safeguarding its national interest.  And Washington should be responsible for the nullification of previous economic and trade outcomes between the two countries.  China as the world's second-largest economy and the largest consumer market has announced and taken substantial moves to further open its economy, which will provide development opportunities for all countries, including the US. It will be regrettable if US companies and workers fail to benefit from China's economic liberalization moves due to Washington's refusal to cast away its adventurism.  Facing the substantial damage of the US unilateralism and protectionism, the world's major economies, such as China and Europe, should join hands to fight back to teach the US a lesson that it must pay a dear price if it stubbornly sticks to its own way regardless of the interests of other countries.         "
US should not shun global trade system: China Daily editorial,6/15/2018,"                          Federal Reserve Chairman Jerome Powell held a press conference on June 13. [Photo/Agencies]   China's central bank surprised expectations by leaving borrowing costs for interbank loans unchanged on Thursday despite the US Federal Reserve raising benchmark interest rates. A decision that has sparked fresh concerns about the state of the Chinese economy.  It had been expected that the People's Bank of China would raise borrowing costs after the Fed raised benchmark interest rates on Wednesday to reduce the risks of potential capital outflows.  Such voices of doom have been heard each time the Fed has raised rates before, and each time they have proved to be false cries of alarm, since China's policymakers have factored in the Fed's rate hikes into their outlooks.  The slower growth in China's industrial output, investment and retail sales is because the country is persevering with its deleveraging, crackdown on polluting enterprises and advancing the necessary transition from quantity to quality.  And despite the slowdown, the dividends provided by a more open and consumption-driven Chinese economy continue to prove attractive for global investors. An attraction that will only grow now that China's leaders have announced new substantial moves to significantly open the Chinese economy further to global investors.  But the Fed's plan to accelerate the pace of interest rate hikes with two more this year and four next year will exacerbate the global uncertainties that have already been sparked by the economic and trade stance adopted by the United States.  With US President Donald Trump due to meet with his top trade advisers to make a decision on Friday regarding the proposed tariffs on billions of dollars worth of goods from China, there are fears that the trade war between the world's two largest economies, which has been looming on the horizon for the past few months, may be unavoidable. China has pledged any tariffs will nullify any agreements reached in their recent talks, and it will retaliate in kind against the list of US imports it has drawn up.  China still upholds using talks to resolve the trade dispute, as a Foreign Ministry spokesman said on Thursday, so it is to be hoped that Trump will hold fire to give the ongoing talks time to work out a solution.  At the same time, it is high time that China and other major economies joined hands to better cope with the challenges created by the US' aggressive pursuit of trade advantages. Greater policy coordination is needed to minimize the ramifications of the US policies and ease the global financial fluctuations, to which some emerging market economies are already falling victim.         "
US must beware of being dragged into act of folly: China Daily editorial,6/13/2018,"                      Given the global significance of China-US relations, it is natural that they should be constantly in the spotlight. So it is not surprising that the visit of US Secretary of State Mike Pompeo to China, which begins on Thursday, has grabbed worldwide attention. Especially as it comes just two days after the historic Singapore meeting between US President Donald Trump and Democratic People’s Republic of Korea top leader Kim Jong-un.  Aside from allowing them to compare notes on the summit and further coordinate their stances so that the current desirable momentum on the Korean Peninsula can continue, Pompeo’s visit also provides a good opportunity for Beijing and Washington to air their differences on a variety of bilateral issues such as trade, the South China Sea and Taiwan.  While the world’s two largest economies are now deep in negotiations on trade, seeking to avoid a trade war, the frictions between Beijing and Washington over the South China Sea and Taiwan keep sparking heated words.  Washington’s frequent sending of warships and warplanes to sensitive waters has drawn much ire from Beijing, which sees it as a provocation to its sovereignty and security. And the Trump administration’s growing penchant for playing the Taiwan card is also irking Beijing.  On Tuesday, Marie Royce, US assistant secretary of state for educational and cultural affairs, attended a ceremony in Taipei, which marks the unveiling of a new office complex for the American Institute in Taiwan, which has served as the US representative office after Washington severed “diplomatic ties” with the island in 1979.  The opening, together with the US’ new “Taiwan Travel Act”, shows Washington is now eying a bigger US presence on the island and using Taiwan as a linchpin in its overall containment strategy toward China. But what end is served by such a strategy? It is not good news for China-US ties, the US, or the world, since it only provokes more confrontation between the two sides.  Taiwan remains the most sensitive issue in China-US relations, and Washington should handle the issue with wisdom and dexterity.  Although it can’t be expected to resolve all the issues standing between the two countries, Pompeo’s visit signals that Beijing and Washington are committed to high-level communication to shore up ties. And as long as the two sides discuss their differences in good faith there is no reason why they should not find solid ground on which to do so.         "
