"title","date_published","text"
"Wrong moral compass breeds serious scams","2016-04-22","                              Chinese telecom fraud suspects deported from Kenya get off a plane after arriving at the Beijing Capital International Airport in Beijing, capital of China, April 13, 2016.[Photo/Xinhua]      The news that 77 Chinese, including 45 Taiwan residents, were repatriated from Africa last week for alleged telecom fraud has shocked people on both sides of the Taiwan Straits.  According to the State Council's Taiwan Affairs Office, wire fraud criminals from Taiwan swindle in excess of 10 billion yuan ($1.5 billion) each year from Chinese mainland victims.  The swindlers, most of whom operate out of the African nation of Kenya, cause untold suffering to the victims by stealing their hard-earned money or life savings. Some victims become bankrupt, others commit suicide.  Such swindlers are criminals and should be punished. They should not be condoned in anyway. This has nothing to do with different ideologies or different social and political systems as some politicians in Taiwan like to claim.  Public anger about the rampant scams, a social tumor, is strong. News about various cons are found almost every day either on the Central Television station or local TV stations, whether it's someone who has installed a data theft device on a ATM, or salesmen who dupe senior citizens to believe that the products they sell, such as dietary supplements, are cure-alls.  I came across an 87-year-old woman recently who told me she had won two jackpots, one of 1 million yuan the other of 3 million yuan. She held two colorful letters in her hands, one supposedly from one of China's biggest banks. They were obviously fake, but she was excited about winning the prizes and serious about giving the senders the money they asked for. All she had to do to get the prize money was send 10,000 yuan (1,500) to pay for the taxes. Of course, I warned her not to.           "
"High-speed trains would be even better with Quiet Cars","2016-04-16","                              A train pulls into a station in Luoyang city, Henan province, June 30, 2015. [Photo/IC]      A Chinese high-speed train is a thing of beauty, and the ride is very smooth.  While traveling from Beijing to Shanghai, I recalled a 10-minute video clip that went viral online last year that showed a foreigner balancing a coin on its edge on the window sill of a high-speed train doing the opposite journey from Shanghai to Beijing.          So I tried the same stunt. It worked easily, although, since I was using a dime which is not the best choice for such a show, it balanced for only 20 seconds before it toppled onto its side.  Compared with the Amtrak trains I frequently take between Washington and New York, China's high-speed train is much smoother and several times faster. Running at 300 km per hour, the ride from Washington to the Big Apple would take only one hour and 20 minutes, less than half of the time by Acela, the express train now running between the two major US cities.  Former US Ambassador to China Stapleton Roy, who was born in Nanjing, praised China's high-speed train ""as smooth as silk"" in a congressional hearing two years ago. He complained that he could not even walk steadily on the Amtrak.  However, although the Amtrak rumbles along with a squeaking noise produced between the wheels and the rails, it has a Quiet Car that prohibits cellphone use and loud talking. Like a cocoon of silence, it is a great place for a read or to take a nap.  There is no such sanctuary on one of China's high-speed trains and having a good nap is almost impossible, as I found this week.  Two minutes after I closed my eyes I was awakened by a deafening woman's cry approaching from behind: ""Any trash?"" It was a crew member collecting garbage. Just as I was falling asleep, another female voice came from the front, shouting: ""Anyone want ice cream?""  Then came another crew member peddling fresh roasted coffee and hot tea, then another hawking snacks, and another selling fruits, and another lunch boxes and yet another with roasted chestnuts and Fuling cake, a special poria cocos pie from Beijing, all loudly shouting the wares they were trying to entice you with.  And as the train passed through Shandong province, the train loudspeaker started to promote its popular Dezhou-style braised chicken.  And the cellphones! They never stopped with some passengers yelling on the phone as they were on a soapbox making a speech.  I could tell the discomfort of some passengers harassed by such incessant human noise, although sadly, they did not speak up.  It is said the Quiet Car in Amtrak was the idea of some regular passengers. In the early 2000s, some of the commuters on the Philadelphia to Washington leg of train 151 - an early morning Northeast Corridor train that travels southbound from Boston to Washington - had become fed up with the cellphone chatter. They pleaded with the conductor until he decided to informally set aside a single car as a noise-free zone.  It caught on, and soon Amtrak expanded the quiet zone to several trains. Such Quiet Cars can now be found not just in Northeast Corridor, but also the Chicago-to-Milwaukee Hiawatha service and the Capitol Corridor running between Sacramento and San Jose in California.  There is no doubt in my mind that China's high-speed trains should have such Quiet Cars.  It should start with the Shanghai-Beijing route, the busiest artery, and spread nationally. Only then will the high-speed train deserve its brand name Harmony.  The author is deputy editor of China Daily USA. chenweihua@chinadailyusa.com               "
"US presidential candidates lie to win votes","2016-04-08","                              US Republican presidential candidate Donald Trump speaks at a campaign rally in Madison, Mississippi March 7, 2016. [Photo/Agencies]      As a close observer of several US presidential elections, I have found the 2016 race bemusing in both predictable and unpredictable ways.  The most baffling is that so many Americans say they support Hillary Clinton when various polls show that the majority think she is less honest and trustworthy compared with her rival, Vermont Senator Bernie Sanders.  Honesty was everything for Americans when I travelled across the United States in the summer and fall of 1998 when the only topic was the lie President Bill Clinton told about Monica Lewinsky.  What was also unforeseen was billionaire candidate Donald Trump, who seemed no more than a comedian just months ago, is still one of the Republic an front runners. But that is perhaps not that surprising given the US news media's obsession with Trump over the past months and the amount of cover age he's received.  What is entirely predictable is that China continues to be the bogeyman.  With former Massachusetts governor Mitt Romney's 2012 vow about naming China a currency manipulator from ""Day One"" still ringing in my ears, Clinton and Trump have both railed against China as a currency manipulator despite the fact this is less an issue than in 2012. Former US treasury secretary Larry Summers noted recently that it was a mistake for the US to push for China's exchange rate liberalization in a hope for the yuan's appreciation while market forces are pushing down the currency.  Nevertheless, US politicians like to fool average American voters, many of whom have little knowledge of the world, especially when their prime source for information is cable news networks.  Clinton and Trump talked about how the US has been ripped off by its growing economic relations with China. They are willing to say anything to please voters who lost manufacturing jobs due to globalization, and more to automation.  Clinton's back tracking on the Trans-Pacific Partnership Agreement, whose standards she called ""golden"" as secretary of state but which she now opposes so as not to offend powerful trade unions, reflects that motivation.  Yes, globalization has helped achieve the China economic miracle in the past three-plus decades, including lifting hundreds of millions of Chinese out of poverty. But this can mostly be credited to the Chinese government's policy of reform and opening-up to the world.  Former US ambassador to China Stapleton Roy, whose wisdom I often admire, reminds people that trade is a form of cooperation. And few US consumers are willing to pay much more in department stores or Walmart just because something is made in USA. It's against the basic economic principles of comparative advantage.  Besides consumers, US corporations have benefitted enormously from trading with and investing in China. If US politicians are bothered by made in China, they should come to China to see the numerous US brands from GM and Ford cars to Coca-Cola and KFC.  Many Chinese would probably like the US to take back some of their investments relocated to China to take advantage of the lax environmental regime. I hope Clinton and Trump are ready to roll out red carpets for them when they return or adopt measures to make it more difficult for them to leave the US for developing nations.  In various TV ads, Clinton has boasted of her record in criticizing China's human rights, especially women's rights, but she did not mention the women's rights situation in many of the US' allies. A Newsweek/Daily Beast study in 2011 found that China ranked 23 among 165 countries and regions for women's rights, an impressive record for a developing nation.  In the categories of justice, health and education, China scored higher than the US.  The author is deputy editor of China Daily USA. chenweihua@chinadailyusa.com         "
"It's futile for US to blame China to cover its own misdeeds","2016-04-01","                             MA XUEJING/CHINA DAILY      It is not unusual for senior US officials to throw jabs at China in their public speeches while traveling abroad.  President Barack Obama and former secretary of state Hillary Clinton did that when they visited Africa years ago. It happened at a time when a rising China quickly became Africa's largest trade partner and investor, especially in infrastructure, an area increasingly ignored by Western nations.  When Assistant Secretary of State Daniel Russel spoke at the Hertie School of Governance in Berlin on March 22, he followed the same pattern-criticizing China without any self-criticism.  He pointed finger at China's human rights, laws and regulations on cyberspace, banking, counterterrorism and NGO management.  It is no secret that as a developing nation, China has a lot of room for improvement. Yet the world's only superpower has much soul searching to do, too, and it does not seem proper for senior US officials to use megaphone diplomacy against China. Chinese officials have refrained from doing things like that while traveling abroad, although they have plenty of ammunition.  For example, the rampant US drone strikes in some Middle East and North Africa nations have not only constituted violations of sovereignty, they have killed many civilians, including women and children.  The same is true for cybersecurity. The students at the Hertie School of Governance, who are from various countries, may well remember how the National Security Agency has operated above the law to conduct surveillance. Over the years, the US government has also forced tech companies to collaborate and conspire in such surveillance activities.  On March 25, Democracy Now, a small but reputable network, continued talking about how the Pentagon funded and used a Colorado-based Christian NGO as a front to spy on the Democratic People's Republic of Korea.  Russel talked at length, criticizing China's actions in the South China Sea. He talked lightly, however, when mentioning the land reclamations, military facilities and airstrips built by other nations before China made any such moves in the past years.  ""This was not a good thing,"" Russel said, without explaining why the US remained dead quiet over the years and decades when other nations took those actions. It's just like when he conveniently forgot to mention publicly the gross human rights violations by some close US allies.  Russel repeated the US stance of not taking sides in the South China Sea sovereignty issues. He sounded like a judge when arguing for the UN Convention on the Law of the Sea, a treaty the US has not even ratified.  He did not say that China made the Article 298 declaration 10 years ago not to accept compulsory arbitration, a decision that also was made by some 30 other signatory nations.  The US is certainly responsible for the tension in the South China Sea when it tries to rally countries in the region to gang up on China in pursuit of its pivot-to-Asia strategy. The US sending aircraft carriers and bombers there is a clear sign of militarizing the region.  Wang Yingfan, China's former permanent representative to the UN, was blunt in his recent speech at American University. He called on the US to exercise restraint, saying, ""If you do too much, China has to react.""  Russel accused China of coercion and disrespecting international laws, saying ""the United States accepts limits"".  It is not hard to tell that the US is the country that has used coercion more frequently than any other nation. And if the rampant drone strikes, the frequent military surveillance along the Chinese coast, the regime change in Libya and the NSA's activities as revealed by Snowden are examples of accepting limits, then Russel has to define what not accepting limits is.  The author is deputy editor of China Daily USA. chenweihua@chinadailyusa.com         "
"Obama fails to tackle main issues during Cuba visit","2016-03-25","                              Cuba's President Raul Castro (1st L, front) bids farewell to the visiting US President Barack Obama (1st R, front) at the Jose Marti International Airport in Havana, capital of Cuba, March 22, 2016. [Photo/Xinhua]      US President Barack Obama began a historic visit to Cuba on Sunday, the first by a US president in 88 years. He toured the old town in Havana known as Habana Vieja, met Cuban leader Raul Castro, delivered a speech that was televised live and watched a baseball game between US and Cuban teams, among other things.  Before the trip, the US Commerce and Treasury departments announced amendments to the US sanctions regulations on Cuba, making it slightly easier for travel, financial transactions and doing business between the two countries, which are only 144.84 kilometers from each other.  Obama should be praised for his efforts toward normalizing relations between the two countries over the past years, an effort that resulted in the reopening of their respective embassies last summer. But it was still just the start, and in fact many people had expected such progress during his first term in office, not the second term, based on his previous promises.  And while Obama deserves credit for making the trip, he has not addressed some key questions while passionately preaching so-called American values in his speech at the ornate Gran Teatro in Havana on Tuesday.  Obama said he was asking the US Congress to lift the 54-year embargo on Cuba, yet he didn't mention much about how such an embargo has caused to the sufferings of 11 million Cuban people, including women and children. He has not shown the courage to apologize for such a gross violation of the human rights of the Cuban people.  During my three trips to Cuba, the Cubans called it blockade because the embargo is so comprehensive that it has hurt Cuba and Cuban people in every aspect. It is a typical example of a big nation bullying a small nation. There is no doubt that the US is the country most obsessed with sanctioning other nations, sanctions that have repeatedly proved failures in the past.  It is sad that people still couldn't see any hope even today that such an inhuman embargo will be lifted by the US Congress anytime soon. On the contrary, Republican presidential candidate Ted Cruz, the son of a Cuban immigrant, said he would even close the newly opened embassy if elected.  While lifting the Cuban embargo still seems such a debatable issue in the US, the rest of the world has sent a clear message in the last more than two decades, with some 200 nations passing resolutions condemning the US embargo at the annual United Nations General Assembly sessions.  In his speech, Obama intentionally avoided mentioning Guantanamo Bay, the Cuban territory which the US has occupied for more than a century based on an unequal treaty. On this Cuban soil, the US maintains a large military base in the Caribbean and a notorious detention center, where detainees are held without legal trial.  In that speech, Obama said"" I have come here to bury the last remnant of the Cold War in the Americas.""  Yet there is no doubt that the embargo and Guantanamo Bay still smack of Cold War and colonialism. And they are two major obstacles for Cuba and the US to further improve their relations.  Obama seemed oblivious to this when he said, ""we (Cuba and US) both live in a new world, colonized by Europeans.""  But if Obama hopes to claim a major legacy in improving US-Cuban relations, he should fight much harder in the remaining 10 months in office to correct those US Cold War and colonial mistakes.  The author is deputy editor of China Daily USA. chenweihua@chinadailyusa.com         "
"More to fear from a weak China than one that is strong","2016-03-18","                              US President Barack Obama delivers a statement on Iran at the White House in Washington, January 17, 2016. [Photo/Agencies]      The latest cover story in The Atlantic written by Jeffrey Goldberg is quite telling of US President Barack Obama's foreign policy.  In the article, The Obama Doctrine, Goldberg reveals that the US leader has little interest in the Middle East, which he sees as quite bleak. That, surprisingly, also includes Saudi Arabia, a US ally in the region and the largest buyer of US weapons.  Talking on CBS' Face the Nation on Monday, Goldberg described Libya as Obama's Iraq. The United States and its NATO allies pursued regime change there by abusing a 2011 UN Security Council resolution.  Asia has been viewed by Obama as the most promising region. Based on his many interviews with Obama, Goldberg said Obama has made a ""pivot to Asia"" a paramount priority and he believes US economic future lies in Asia.  According to Goldberg, Obama has been focused on rebuilding the sometimes-threadbare ties between the US and its Asian treaty partners, and he is perpetually on the hunt for opportunities to draw other Asian nations into the US' orbit.  The article gave substance to the suspicion that the US has been trying to profit from the maritime territorial disputes between China and some of its neighbors and is seeking to drive a wedge between them.  This is manifested in Obama's approach to Vietnam. And Obama administration officials repeatedly hinted to Goldberg that Vietnam may one day host a permanent US military presence.  As to what country Obama considers the greatest challenge to the US in the coming decades, Obama said ""in terms of traditional great-state relations, I do believe that the relationship between the United States and China is going to be the most critical"".He said that one possibility is a China that is on a peaceful rise, which will share with the US the burden and responsibility of maintaining the international order, while the flip side is ""not only do we see the potential for conflict with China, but we will find ourselves having more difficulty dealing with these other challenges that are going to come"".           "
"US military power is as much of a blessing as a curse","2016-03-12","                              A formation of the Nanhai Fleet of China's Navy on Saturday finished a three-day patrol of the Nansha islands in the South China Sea. [Photo/Xinhua]      The John C. Stennis Carrier Strike Group, which includes five US naval vessels, made a high-profile appearance in the South China Sea a few days ago, angering many in China. When I asked Mark Toner, State Department deputy spokesman, on Monday whether such a move was raising tensions in the Asia-Pacific region, he repeated his government's talk of the US exercising freedom of navigation rights. The US will continue to do so in accordance with international law, he added.  Common sense tells us that everything which is not forbidden is allowed. Let's assume for a moment the five-day show of the John C. Stennis Carrier Strike Group in the South China Sea was in accordance with international law. Still, it does not mean it did not escalate tensions there.  Also, it is absolutely legal for a passerby to stand and look into your house. But it will make you feel uneasy, even angry, if he/she keeps doing it every day. And he/she will drive you crazy by standing on the sidewalk outside your house for hours with a Swiss army knife in hand.  To a large extent this is what the John C. Stennis strike group did a few days ago, USS Curtis Wilbur did in January and USS Lassen did in October last year in the South China Sea. In fact, US military planes and ships have been conducting annoying surveillance operations near China's coasts for long.  That the US is in talks to base long-range bombers in Australia within striking distance of the South China Sea is the latest disturbing news raising questions about Washington's intentions. Chinese Foreign Minister Wang Yi said it well at a news conference this week: freedom of navigation does not give anyone the license to do whatever they want.  US actions are certainly militarizing the South China Sea and heightening tensions in the region. ""Do unto others as you would have them do unto you"", a Confucian saying used in US war propaganda documentaries during World War II to describe the good nature of Chinese, is largely forgotten by today's US leaders.  If you think there is too much China-bashing already in the US, imagine what will happen if People's Liberation Army planes fly and ships sail frequently off the coasts of California, Florida and New York, or when China starts building military bases in Latin America and holds military drills in the Caribbean Sea.  With a defense budget larger than that of the next eight countries put together, a nuclear arsenal that could destroy the planet many times over and more than 800 military bases across the world, including 113 in Japan and 83 in the Republic of Korea, the US military is indeed unrivalled.  Yet among the complaints I hear in Washington is one that US politicians are easily tempted to use military solutions because of the country's strategic might. This was echoed at a talk given by Gregory Treverton, chairman of the National Intelligence Council, on March 4. When asked about the mess in Libya and other places as a result of US military actions, Treverton admitted that the US is better at carrying out military operations than caring about the results it wants to achieve.  What it entails is that when US leaders and politicians keep boasting and advocating military superiority, they do not realize their country's military power has proved to be a blessing as much as a curse. No wonder the US has been continuously engaged in wars.  Apparently, such a mindset has also prevented many US leaders and politicians to think straight when it comes to the South China Sea.  The author is deputy editor of China Daily USA. chenweihua@chinadailyusa.com                     "
"Growing public anger reflects widespread feelings of impotence","2016-03-04","                              A man in traditional Mexican apparel takes part in an anti-Donald Trump, pro-immigration protest in the Manhattan borough of New York December 10, 2015. [Photo/Agencies]      Queuing up recently in a post office in Cleveland Park, Washington, D.C., a woman complained to me in a loud voice about the long line of customers being serviced by only one clerk. She then angrily provided a long list of what is going wrong in the United States.  Americans are known for being optimistic, but the word most often used to describe public sentiment in the US these days is ""angry"".  A number of polls in recent months have shown more Americans saying they are angry and that those that were already angry are angrier than before.  A CNN/ORC poll conducted in December revealed that 69 percent of Americans say they are either ""very angry"" or ""somewhat angry"" about ""the way things are going"" in their country.  A November survey by Esquire/NBC found that about half of the more than 3,000 American adults polled are angrier today than they were a year ago. The survey also showed whites are angrier than other ethnic groups and Republicans are angrier than Democrats.  Such anger is reflected in the 2016 presidential race where leading candidates have been scrambling to cash in on people's anger.  This week, billionaire businessman Donald Trump won seven of the 11 states on Super Tuesday by skillfully tapping into people's anger. He said in a debate in January that he would ""gladly accept the mantle of anger,"" adding ""yes, I am very, very angry"".  Tapping into people's anger has been proven so powerful for Trump that some Republican heavyweights are wondering if they still have the clout to get rid of the non-mainstream tycoon in favor of Marco Rubio or Ted Cruz.  Likewise, Bernie Sanders, the Democratic candidate who carried four states on Super Tuesday, said ""I am angry and millions of Americans are angry."" And Hillary Clinton, the Democratic frontrunner told National Public Radio that ""I understand why people get angry"".           "
"It's high time the US stopped blurting out poisonous rhetoric","2016-02-26","                              Trade ministers of the United States and 11 other Pacific Rim countries attend a press conference after negotiating the Trans-Pacific Partnership (TPP) trade agreement in Atlanta, the United States, on Oct. 5, 2015. [Photo/Xinhua]      US President Barack Obama must be desperate to push the Trans-Pacific Partnership through Congress during his remaining 10-plus months in office. ""Our concern there was that China was the 800-pound gorilla, and if we allowed them to set trade rules out there, American businesses and American workers were going to be cut out,"" Obama said at the National Governors Association reception on Monday, in response to a US trade policy question raised by Virginia Governor Terry McAuliffe.  That was part of the scare tactics Obama has been using for at least the past two years. He has been reiterating that, ""we can't let countries like China write the rules of the global economy. We should write those rules"".  Concluded on Oct 5 last year and signed on Feb 4 this year, the TPP is yet to be ratified by the legislatures of the 12 signatory countries. And it is facing stiff opposition from people across the social and political divide even in the US. In fact, many lawmakers in Obama's Democratic Party are opposed to the TPP.  Former US trade representative Rob Portman, now a Republican senator from Ohio, also opposes the trade deal. And while leading Republican presidential candidates Donald Trump, Marco Rubio and Ted Cruz, and their Democratic counterparts Bernie Sanders and Hillary Cliton may have huge differences on other issues, they are unanimously opposed to the TPP.  Obama, though not running for the 2016 presidential election, has never stopped talking like he is still on the campaign trail. His inflammatory campaign-like rhetoric is humiliating to the Chinese and damaging to bilateral relations, which he often describes as one of the most consequential in the 21st century.  Many ordinary Chinese would ask why their country, being the world's largest trading nation, the second-largest economy and home to one-fifth of humanity, should not be on the table in setting global rules. Isn't that discriminatory?  Governors of US states are often the most avid about boosting trade and investment ties with China. Many of them have visited China multiple times on trade missions. A US-China Business Council report shows that China was among the top three export markets for 39 US states in 2014. Another report, released by the National Committee on US-China Relations and the Rhodium Group last May, shows Chinese companies are operating in 340 of 435 US congressional districts, directly employing more than 80,000 US citizens.  There is no doubt that Obama's remarks at the governors' reception were meant to sow the seeds of misunderstanding and distrust toward China, just as he has done in his several nationwide speeches.  David Lampton, a professor at Johns Hopkins University's School of Advanced International Studies and a noted scholar on China, says he was somewhat dismayed that Obama so frequently used words like ""we can't let China write trade rules of the 21st century"". Lampton asked at a seminar on Monday: ""Why he (Obama) said that and what's his motivation?""  Scott Kennedy, deputy director of Freeman Chair in China Studies at the Center for Strategic and International Studies, believes the US should stop seeing itself as protector of existing rules ""because if you look at the international system, there are lots of rules that are good, and there lots of rules that stink"". He adds that the US should stop its knee-jerk ""resistance"" to Chinese initiatives.  US politicians like Obama keep spreading canards that nothing from China is good and thus everything Chinese must be resisted. But Kennedy says maybe they're good, helpful and could help improve the system.  It's time Obama stopped pushing for the TPP at the cost of the vital China-US relations.  The author is deputy editor of China Daily USA. chenweihua@chinadailyusa.com         "
"American Dream increasingly distant from most in US","2016-02-19","                              US President Barack Obama makes opening remarks at a gathering with the Association of Southeast Asian Nations (ASEAN) member states leaders at Sunnylands in Rancho Mirage, California February 15, 2016.[Photo/Agencies]      US President John F. Kennedy was ambitious and idealistic in his ""moon speech"" on Sept 12, 1962, saying ""We choose to go to the moon in this decade and do the other things, not because they are easy, but because they are hard.""  However, when 2016 Democratic presidential candidate Bernie Sanders laid out a vision for the United States to provide free college education, raise the minimum wage to $15, expand Social Security and address the widening income and wealth gap and the criminal justice system, he was labeled by his Republican and Democratic rivals as unrealistic or socialist.  Michael Moore's new documentary Where to Invade Next reminds Americans that not only have many of these ""unrealistic"" and ""socialist"" ideals become a reality in European countries such as Norway, Sweden and Finland, they are described by those in Scandinavia as ideas that originated in the US.  The movie struck a chord with the US audience as I watched it last weekend. Many of them applauded at the end, not to mention their laughter during the hilariously funny movie.  Long, paid vacations in Italy, a year of paid maternity leave in Scandinavia and a surprisingly cozy prison in Norway are just some of the contrasts with US society today. The US and Papua New Guinea are the only two countries that don't offer paid maternity leave.  And the Italian and Finnish employers/capitalists talk about the importance of treating their workers well and of having a society that is fair, unlike the one in the US.  Moore believes most Americans have no idea that a large chunk of the US taxpayers' money is spent on the military.  According to the White House Office of Management and Budget and the non-partisan, non-profit organization National Priorities Project, which aims to make the US budget transparent, 53.71 percent, or $598 billion, of the discretionary spending in 2015 was on the military, more than the combined spending on education, medical care and health, housing and community, energy and the environment, transportation, science, food and agriculture, veterans' benefits and government.  Ironically, most of the 2016 US presidential candidates are still arguing for more spending on the military by exaggerating threats from Russia and China, among others. To them, maintaining absolute military supremacy is more important than the wellbeing of ordinary Americans.  Having lived in New York and Washington for six years, I have always wondered why people living in New York and Washington don't complain about cellphone services being unavailable once inside the subway systems, considering communications are so vital for everyone in the 21st century.  I told my American colleague that cellphone services are available in the Shanghai or Beijing subway systems. ""Maybe Americans don't know you can have cellphone services in the subway,"" the colleague said.  US highway systems and airports used to be the envy of the world after World War II, but they have become increasingly dilapidated, especially when the rest of the world has invested heavily in infrastructure in recent decades.  At the Johns Hopkins School of Advanced International Studies last week, Larry Summers, a former chief economic advisor for President Obama, asked the audience if they feel proud as Americans of Kennedy or LaGuardia airports in New York. Many flights at Kennedy are international, and Summers asked if any of those international airports aren't nicer than Kennedy Airport.  ""And we are supposed to be the greatest and richest country on earth,"" he said.  In her 2010 book Third World America, Arianna Huffington, argued that excessive spending on war and the military at the expense of domestic issues is denying ordinary Americans the American Dream.  Moore's movie is the latest reminder that a nation that claims to be the greatest and most exceptional seems to quickly forget its ideals.  The author is deputy editor of China Daily USA. chenweihua@chinadailyusa.com         "
"Culture can counter the spin of animosity","2016-02-05","                              Women take a photograph inside the Thean Hou temple ahead of Lunar New Year of the monkey celebrations outside Kuala Lumpur on Feb 2, 2016 in Kuala Lumpur, Malaysia. According to the Chinese calendar, the Lunar New Year which falls on Feb 8 this year marks the Year of the Monkey, the Chinese Lunar New Year also known as the Spring Festival is celebrated from the first day of the first month of the lunar year and ends with Lantern Festival on the Fifteenth day. [Photo/CFP]      Many Chinese living in Washington and most other US cities have long complained that they don't feel any festive mood at the Lunar New Year, which this year arrives on Monday, Feb 8. That would surely not have been the case if they visited the American Art Museum in downtown Washington on Jan 30.  The 28,000-square-feet Kogod Courtyard with its glass canopy was filled with mostly American parents and children enjoying everything from a lion dance, paper cutting, red lantern making, mask coloring, monkey figurine making and music performances with Chinese instruments such as suona (a double-reeded horn) and erhu (the Chinese two-string fiddle). It was a traditional street scene in China to greet the Lunar New Year. In just three and half hours that day, an estimated 7,300 people participated in the Family Day event to greet the Year of the Monkey.  Fast rewind to about two weeks ago when Washington was hit hard by one of the worst snowstorms in its history, the video going viral that weekend was about 18-year-old giant panda Tian Tian rolling down the slope, clearly excited, in his snow-covered yard in the Smithsonian's National Zoo.  On Jan 16, there were long lines outside the zoo's panda house when Bei Bei, a five-month-old giant panda cub, made his debut.  Such a craze for giant pandas is nothing new. At last Saturday's event, many visitors, children as well as adults, posed for photos with volunteers dressed in giant panda costumes. The premiere of Kung Fu Panda 3 in theaters across the US on Jan 29 was another testimony that the giant panda is indeed a great ambassador for China.  I would argue what was missing last Saturday in the American Art Museum courtyard was some stands selling popular Chinese snacks, such as sugar-coated haws, roasted chestnuts or even fried fermented bean curd. A major misunderstanding of Chinese food in the United States is that it's all about sweet and sour pork, General Tso's chicken and fortune cookies, things you either don't find in China or are not representative of Chinese cuisine. Many Chinese restaurants in the US serve one-sauce-for all dishes, something you don't find in China.  However, pandas and such interactions as those to celebrate the Year of the Monkey can help ordinary Americans better understand Chinese people, their culture and history. When people interact and understand each other better, it will be much more difficult for politicians and interest groups to distort the picture and spread fear.  For example, on Tuesday, US Defense Secretary Ash Carter, in order to argue for a higher military budget for 2017, grossly exaggerated the threat of a rising China.  Such irresponsible and hawkish rhetoric may deceive some Americans who have never visited China and studied Chinese culture and history, but it will not make much sense to Americans who are well immersed in Chinese culture and want to make friends, not war, with China.  It was exciting to see those artists that had travelled all the way from central China's Henan province to the American Art Museum last Saturday. They are also visiting cities in Virginia, Maryland and other cities in North America. Christina Trifonova, an American mother with two daughters from Rockville Maryland, told me last Saturday that it's so important to learn and respect other nations' culture and history. Tome, that seems especially true in Washington to counter politicians' busy daily spin of hatred among peoples and nations by exploiting Americans' lack of understanding of other nations, their cultures and histories.  The author is deputy editor of China Daily USA. chenweihua@chinadailyusa.com         "
"Paper misleads US by pointing to wrong place of danger","2016-01-22","                              A warship sails in South China Sea during a Chinese navy drill in South China Sea, July 28, 2015. [Photo/CFP]      The Asia-Pacific Rebalance 2025 report unveiled by the Center for Strategic and International Studies (CSIS) on Wednesday reads like a call to prepare for a war with China.  The report, commissioned by the US Congress under the National Defense Authorization Act, calls for strengthening the US' capabilities, presence and partnerships in the Asia-Pacific, as if it wasn't the case, as Obama acknowledged in his State of the Union address on Jan 12, that the US is the most powerful nation on Earth, spending more on its military than the next eight nations combined.  Every suggestion the report makes is aimed mainly at China.              For example, China is the target when it calls for strengthening the capability, capacity, resilience and interoperability of the US' alliances and partnerships, forming a standing US joint task force for the Western Pacific, and encouraging Japan to establish a joint operations command. And China is the target when it calls for increasing the US' surface fleet presence, improving its undersea capabilities, continuing the diversifying of its air operating locations, bolstering regional missile defense, stockpiling critical precision munitions, developing advanced long-range missiles and augmenting its space, cyber and electronic warfare capabilities ... the list goes on.  China's growing anti-access/area denial capability, which is defensive in nature, is cited by the report as a major argument for the US to advance these capabilities. To justify its argument, China is described as a nation of ""coercion"" and a ""potential adversary"" despite the fact that China has not engaged in any military conflict for decades, except for a brief border conflict with Vietnam in 1979. The US on the other hand, has not only been constantly engaged in threat and coercion but also engaged in incessant wars.  The unpublished classified part of the report is probably even more heinous in its warmongering.  The report's short section on expanding confidence building and crisis management with China looks like an attempt at providing cover for a spokesperson for the Pentagon and the US military industry complex, given the CSIS has close ties with both.  The US' rebalancing to Asia-Pacific strategy, especially the military component, has been perceived negatively in China largely because it is believed to be aimed at China. Over the years, it has worsened the fragile strategic trust between the two nations.  If the next US Congress and administration adopt the CSIS report, it will only mean deeper distrust and more likelihood of a miscalculation, not to mention the report is likely to fuel an arms race in the region. And if fully implemented, it will make the Asia-Pacific region the most militarized in the world, with US weaponry.  One Chinese journalist who was at the release of the report on Wednesday said bluntly: ""It should be called a China containment report.""  It is just one of several reports by the US in recent years calling for a tougher stance on China.  Jeffrey Bader, a senior fellow at the Brookings Institution and a former Obama administration official for Asia, refuted such thinking last June in his article ""Changing China Policy: Are we in search of enemies?"" He hoped the next president will not discard the play book used by the American statesmen who built and nurtured the US-China relationship and built a generation of peace in Asia.  On Wednesday at the Council on Foreign Relations, former US defense secretary Robert Gates also called for a careful management of the relationship and said the US should acknowledge China's influence and role in the world.  But, unless they are doing marketing for the US military complex, it is the idea that the US should dominate the world that is clearly behind the CSIS report.  The author is deputy editor of China Daily USA. chenweihua@chinadailyusa.com         "
