"title","date_published","text"
"Washington and Pyongyang must back words with actions","
            
           China Daily |
            Updated: 2017-12-14 07:47
          ","                                                 File photo of US Secretary of State Rex Tillerson. [Photo/Agencies]   US Secretary of State Rex Tillerson on Tuesday offered to start direct talks with Pyongyang without preconditions. ""Let's just meet,"" Tillerson said in a speech in Washington, moving away from the stumbling block of the United States' previous demand that Pyongyang must first abandon its nuclear arsenal.  The softening of US position seems to be in response to Pyongyang's expressed desire for direct talks with Washington, which Russian Foreign Minister Sergei Lavrov said last week he had passed on to his US counterpart.The possibility of talks when the worst-case scenario seemed to be looming ever nearer would certainly be welcome.  The problem is whether Tillerson's words count. If Pyongyang is to take the message seriously, Washington at least has to speak in one voice. Hours after Tillerson said the two countries could meet and just talk about the weather if that is what it took to get the ball rolling, the White House said President Donald Trump's views on the issue ""had not changed"".  Trump has previously said that the secretary of state was ""wasting his time trying to negotiate with"" Pyongyang, and the US will do ""what has to be done"". Such rhetoric, in addition to the massive joint military drills between the US and the Republic of Korea on the peninsula, including the biggest-ever joint air exercise last week, will have only increased Pyongyang's sense of insecurity, and made it more desperate than ever to secure its survival with nuclear weapons.  But, on the other hand, Pyongyang can't have its cake and eat it too. It cannot expect Washington to engage in direct peace talks with it, while at the same time making such talks more difficult by continuing with its missile launches and nuclear tests in defiance of the United Nations resolutions that ban such reckless moves.  A ""period of quiet"", as Tillerson put it, is indispensable if the deep-rooted distrust between the two sides is to be eased.  The Democratic People's Republic of Korea should realize that bolstering up its nuclear force does not make it safer, rather it threatens catastrophe to itself and the region.  To avoid the worst-case scenario, the US and the DPRK must waste no time in engaging in direct talks and discussing more than just the weather.         "
"Spiraling tensions highlight urgency of peaceful solution","
            
           chinadaily.com.cn |
            Updated: 2017-12-06 20:37
          ","                                             Less than a week after Pyongyang test-fired a new ballistic missile presumed capable of reaching the United States, and two days after the US and the Republic of Korea launched their biggest-ever joint air exercise, the fact that a senior United Nations official was in Pyongyang for discussions with a leading official of the Democratic People's Republic of Korea raises hopes that diplomacy can still defuse the Korean Peninsula nuclear crisis. What Jeffrey Feltman, UN under-secretary-general for political affairs, and DPRK Vice-Foreign Minister Pak Myong Guk talked about on Wednesday remains unclear. But it is to be hoped that the UN envoy at least helped forestall a final showdown on the peninsula, even if he cannot talk total sense into the DPRK leadership. The odds on a full-scale war breaking out on the peninsula have never been higher, with the US warning the regime in Pyongyang will ""be utterly destroyed"", and the DPRK countering by saying that Washington is ""begging for nuclear war"". Any misjudgment or miscalculation threatens to turn this war of words into hostilities that would put the lives of millions of people in peril. That Jilin Daily, a local newspaper in China's Jilin province bordering the DPRK, published a full page of ""common sense"" advice on Wednesday informing people how to protect themselves from a nuclear explosion sparked speculation among Chinese netizens about how imminent war was. Although it should not be hyped up, the newspaper's move does shed some light on how sensitive the Korean Peninsula issue is. Despite Beijing's best efforts to persuade the DPRK to suspend its nuclear warhead and missile tests, and the US to suspend its military drills with the Republic of Korea, the two belligerents seem to be set on a head-on collision. The window to avoiding the worst-case scenario has not yet closed. There is still time for stakeholders to put aside their differences and work jointly so that reason will prevail. Wars may begin with an end in mind, but do not necessarily end how and when you please. An armistice has been in place for 64 years, surely it is time all the stakeholders sat down and thrashed out a permanent peace deal.           "
"Alarm bells ringing as US continues to up the stakes","
            
           chinadaily.com.cn |
            Updated: 2017-12-04 21:02
          ","                                             A week after the Democratic People's Republic of Korea tested its most sophisticated and powerful intercontinental ballistic missile to date, the United States and the Republic of Korea began joint air force exercises on the Korean Peninsula on Monday.  The drill reportedly involves some of the US' most advanced military hardware, including F-22 and F-35 stealth fighters, and perhaps B1-B bombers.  However, the power disparity in favor of the US and the ROK is unlikely to put a break on Pyongyang's nuclear weapons program.  After launching that widely condemned ICBM in defiance of United Nations sanctions, Pyongyang is now accusing the US and ROK of pushing ""the already acute situation on the Korean Peninsula to the brink of nuclear war"" and saying they will ""pay dearly for their provocations"".  With neither side indicating any willingness to give the ""dual suspension"" proposal, aimed at creating an environment conducive to talks, serious consideration, the brinksmanship between the US and the DPRK is set to continue, and escalate.  There is real danger in the game they are playing, as the bellicose posturing between the US and DPRK leaders is raising the stakes to the point where they are putting their own futures as leaders on the line. With both counting on the other to fold, that is high-stakes play that risks misjudgment and conflict, and puts regional stability in jeopardy.  As unappealing as it may appear to them as they grandstand for their respective audiences, the best bet for both would be declaring a willingness to negotiate.  The rest of the international community can help in this regard. The imperative task they share is to make sure everything spelt out in the UN Security Council resolutions is honestly implemented. They can lower the stakes by demonstrating unity and thereby sending the unmistakable message that UN sanctions will be carried out to the letter and be sustained.  For their part, the stakeholders should consult with one another, as Chinese Foreign Minister Wang Yi said on Monday. Unilateral actions, especially if they create discord among stakeholders, will only embolden the two principal players to up the ante even higher.  The message the leaders of the two countries keep sending one another is nuclear war is imminent and that is what the world keeps hearing and fearing.  Yet that nightmare scenario remains unlikely. More likely is the US keeps applying pressure in the hope the situation keeps deteriorating on the current track until the current regime in the DPRK collapses. This would produce a chain reaction of consequences that are both possible and probable, and really should be feared if the two main players continue to play their dangerous game.         "
"Grave concerns that DPRK crisis is getting out of hand","
            
          China Daily |
            Updated: 2017-11-30 07:14
          ","                                              File photo provided by Korean Central News Agency (KCNA) on Feb. 13, 2017 shows a test firing of a surface-to-surface medium- and long-range ballistic missile Pukguksong-2 on Feb. 12, 2017. [Xinhua/KCNA]      Unilateral countermoves by individual stakeholders have proven insufficient, and ineffective, in reining in the nuclear weapons program of the Democratic People's Republic of Korea, as its latest missile test on Wednesday demonstrated.   While the accumulative effect of Pyongyang's most recent series of tests has been a hardening of the consensus among the stakeholders that they should come to an end, there is still no well-coordinated collective response to achieve that aim.   The Republic of Korea responded to the latest DPRK missile test with a missile firing of its own within minutes, knowing full well it was a meaningless gesture.   After the launch, the DPRK's state news agency KCNA declared that Pyongyang had now achieved its mission of becoming a nuclear state, calling the weapons a defense against the ""nuclear blackmail policy"" of the United States. Although analysts suggest such missiles would be unable to hit the US carrying a nuclear warhead, the launch was enough for US President Donald Trump to issue one of his enigmatic statements - ""We will take care of it.""   Which is worrying. His recent unilateral move to tighten the screw of sanctions - by renaming Pyongyang a sponsor of terrorism - only served to accentuate the belief that his interest in diplomacy is simply for show.   Helpless as he is, ROK President Moon Jae-in is correct in observing the real danger is ""the situation could get out of control if North Korea perfects its ICBM technology"".   As a key stakeholder in the unfolding confrontation between Pyongyang and Washington, Beijing is in an awkward position, bearing the brunt of the blame for the failure to stop Pyongyang's nuclear missile program, even though that failure has essentially been everyone's, and being criticized for ""inaction"", which totally ignores the truth.   Beijing wants the two belligerents to calm down as much as anyone. It is vexed that a golden opportunity to build concerted momentum to encourage Pyongyang to engage in talks has been so casually wasted by the Trump administration's recent action of renaming Pyongyang a sponsor of state terrorism, which may have prompted Pyongyang's latest missile launch.   There is a severe trust deficit among the relevant parties that is being repeatedly exacerbated by the actions of Washington and Pyongyang. This, as Kremlin spokesman Dmitry Peskov said on Wednesday, is moving the situation further away from the point where a settlement of the crisis can begin.   Which means the clock is ticking down to one of two choices: learning to live with the DPRK having nuclear weapons or triggering a tripwire to the worst-case scenario. But there is a third choice, which the US keeps ignoring. That is for all stakeholders to genuinely pull together to put an end to Pyongyang's dangerous game once and for all through dialogue and a peace treaty.   To achieve this, as Beijing has consistently argued, requires accommodating the concerns of the various parties and following the proposed step-by-step plan to establish the conditions necessary for dialogue.                "
"US wrong to resort to long-arm jurisdiction","
            
          China Daily |
            Updated: 2017-11-23 07:35
          ","                              US President Donald Trump addresses the 72nd United Nations General Assembly at UN headquarters, targeting DPRK, Iran in his 1st UN speech in New York, US, Sept 19, 2017. [Photo/Agencies]      The United States on Tuesday slapped fresh sanctions on the Democratic People's Republic of Korea, and three Chinese companies were blacklisted as part of what US Treasury Secretary Steven T. Mnuchin called the US' ""maximum pressure campaign"" to isolate Pyongyang.  China keeps getting caught in the crosshairs of this campaign. This is the third time this year that Chinese companies and individuals have fallen victim to US sanctions against the DPRK.  Heather Nauert, a US State Department spokeswoman, said she did not think targeting more Chinese companies would affect Beijing's cooperation on the DPRK issue-""We have a good relationship with China. That's not going to change.""  However, as China's Foreign Ministry said on Wednesday, resorting to long-arm jurisdiction based on its own domestic laws and regulations is the wrong method for forging effective cooperation.  China aims to strictly implement the UN Security Council resolutions, and the US should share any intelligence it might have of Chinese individuals or companies violating them so that China can investigate for itself any contravention of its international obligations.  Talking is the right way to guarantee a good relationship. And, as Beijing has repeatedly said, Washington and Pyongyang need to start talking if lasting stability is to be secured.  Washington may feel the need to continuously increase its pressure on Pyongyang given the latter's repeated missile and nuclear weapons testing, not least to demonstrate to the US public it is doing something, especially because the sanctions imposed by the UN will take time to have the desired effect. But while doubling up on first its military threats and now its sanctions, Washington should keep in mind its aim should be getting Pyongyang to talk.  It should also bear in mind that Beijing and Washington are in the same boat, and that good momentum has been achieved recently.  In the latest developments, bilateral ties between China and the Republic of Korea have improved rapidly since they decided to properly handle their differences over the deployment of a US antimissile system in the ROK. The ROK's Foreign Minister Kang Kyung-wha is on an official visit to Beijing this week.  While on Tuesday, the Kremlin announced that Russian President Vladimir Putin had exchanged views on the Korean Peninsula nuclear issue with US President Donald Trump in a phone conversation.  These are just the latest efforts in the intensive diplomacy that the various stakeholders are engaged in. Diplomacy that should drive home the message they share the political will to secure a peaceful and lasting resolution to the issue. All the stakeholders need to continue to walk in same direction, as they have seemed to be doing recently.  With the DPRK's ruling party also expressing the wish to strengthen inter-party exchanges with China, which suggests it wants to keep the door open, now is not the time for the US to step back from cooperation.         "
"US' ill-judged move dims prospects for DPRK talks","
            
          China Daily |
            Updated: 2017-11-22 07:37
          ","                              US President Donald Trump addresses the 72nd United Nations General Assembly at UN headquarters, targeting DPRK, Iran in his 1st UN speech in New York, US, Sept 19, 2017. [Photo/Agencies]      Despite his war of words with the leader of the Democratic People's Republic of Korea Kim Jong-un, US President Donald Trump expressed his preference for a diplomatic solution to the Korean Peninsula nuclear crisis during his recent trip to Asia.  Yet in a move that seems to go directly against this professed intention, Trump put the DPRK back on the United States' terrorism blacklist on Monday.  The designation of the DPRK as a state sponsor of terrorism will only further alienate the country. It makes the prospects for talks much dimmer, and may even eliminate the possibility of any talks.  The move comes at a time when the Korean Peninsula had become calmer. For more than two months, Pyongyang has refrained from conducting any missile and nuclear tests.  The US' designation of the DPRK as a state sponsor of terrorism could lay waste to the efforts of China and Russia to bring the DPRK back to the negotiation table. Instead, it could be used by Pyongyang as a pretext to renew its weapons tests, thus restarting the vicious circle of escalating tensions on the peninsula that had seemed in danger of spiraling out of control.  Besides whether the DPRK meets the legal requirements for being relisted as a state sponsor of terrorism is questionable, even at the US State Department. Trump has based the designation on the alleged killing of Kim's half brother Kim Jong-nam by DPRK agents at Kuala Lumpur airport in February. But even if this proves to be the case, lawyers say there has to be more than one terrorist incident to substantiate the claim.  The designation seems more like an excuse for the US to seek the highest level of sanctions against Pyongyang as part of its proclaimed ""maximum pressure campaign"".  But the DPRK has already been under crushing sanctions imposed by the United Nations and other countries, which restrict its oil imports and ban most of its exports, aimed at depriving it of funds for its nuclear and missile programs. It takes time for such sanctions to bite, there is no evidence that further sanctions will achieve more immediate results in constraining Pyongyang's nuclear ambitions. Even US Secretary of State Rex Tillerson admitted the designation is a ""very symbolic move"" and their ""practical effects may be limited"".  The DPRK has justified its pursuit of nuclear weapons with its existential concerns, insisting the weapons will help it better defend itself from the threat of a US invasion. The latest US move only serves to fan that fear-given what happened to Iraq and Libya-and does a disservice to easing the already tense situation on the peninsula. Instead, as China said on Tuesday, ""more should be done"" to resolve the crisis through dialogue.         "
"China-ROK trust provides boost for regional stability","
            
          China Daily |
            Updated: 2017-11-21 07:44
          ","                              President Xi Jinping (R) meets with Republic of Korea's President Moon Jae-in in Da Nang, Vietnam, Nov 11, 2017. [Photo/Xinhua]      Foreign Minister of the Republic of Korea Kang Kyung-wha is scheduled to visit Beijing on Tuesday to hold bilateral talks with her Chinese counterpart Wang Yi. Reports by the ROK media say Kang's trip is to prepare for an upcoming summit between the leaders of the two countries.  Kang's visit underscores the two neighbors' earnestness in wanting to fully restore bilateral ties at an early date.  Relations soured after the previous ROK administration decided to deploy the United States' Terminal High Altitude Area Defense anti-missile system in the ROK. But the two sides announced they would bring bilateral relations back onto their normal track at the end of last month.  This came after Kang told ROK lawmakers that Seoul would not seek additional THAAD deployment and there has been no change in Seoul's stance that it will not participate in the US-led missile defense system. Since then, Beijing and Seoul have sought to rebuild momentum in their bilateral interactions.  President Xi Jinping met his ROK counterpart Moon Jae-in on the sidelines of the APEC Economic Leaders' Meeting earlier this month in Da Nang, Vietnam. A visit by Moon to Beijing next month would signal good relations are well on the way to being fully restored.  The current thaw in bilateral ties would not have happened had the ROK not realized the necessity of adjusting its policy on THAAD.  Moon has adopted a different approach to his predecessor. As his adviser said on Monday, Moon is seeking to build trust with China, Russia and Mongolia through economic cooperation and hopes to eventually expand the cooperation to the Democratic People's Republic of Korea.  The strong political resolve and matching actions it has displayed to resolve the THAAD issue have paved the way for China and the ROK to restore trust. It is to be hoped Seoul will honor the commitments it has made.  Mending the fences of bilateral ties epitomizes the political wisdom of the two neighbors. It not only serves their own interests but also caters to the efforts to break the tensions arising from the antagonism between the US and the DPRK.  The situation has been threatening to spin out of control with the rhetoric of Washington and Pyongyang becoming increasingly aggressive. The shared determination of both sides to defuse the crisis without resorting to military options will surely help prevent that nightmare scenario from occurring.  China and the ROK have common interests in pursuing regional peace and stability. Something Xi rightly pointed out during his meeting with Moon in Vietnam.  And the public in the ROK is clearly appreciative of Moon's change of approach. His approval rating has climbed to over 70 percent in recent weeks.  The renewed rapport between Beijing and Seoul ties will help build on fruitful communication among stakeholders in the Korean Peninsula issue of late. This in turn can help create conditions conducive to resolving the issue through dialogue.         "
"US and DPRK should come to the table to resolve crisis","
            
           chinadaily.com.cn |
            Updated: 2017-11-07 21:23
          ","                                             Trade and the Democratic People's Republic of Korea have been two constants in the tweets of the US president since he took office, so following his fractious exchanges with Kim Jong-un ahead of his first official visit to Northeast Asia, it comes as no surprise that the Korean crisis and trade have been the focus of his talks so far.   It was the case in Japan and the Republic of Korea. And it will very likely be the case in China, which is next on his itinerary.  After his war rhetoric of recent weeks, Donald Trump struck a more conciliatory and optimistic note on Tuesday in the ROK, expressing his strongest inclination yet that he was willing to deal with rising tensions with the DPRK through diplomacy, urging Pyongyang to ""come to the table"" and ""make a deal"".  But, once again, he also emphasized the military firepower the US can bring to bear.   Even from the perspective of crisis prevention, Trump should be availing himself of the opportunities presented by his visits to the three countries, and his anticipated meeting with Russian President Vladimir Putin, to maneuver a consensus on how to deliver on the progress he says he sees. After all, as some US lawmakers noted on Saturday, ""there are no good military options"".  Beijing has repeatedly encouraged the United States and the DPRK to carry out direct dialogue as this is the only way to increase their understanding of each other's positions.   Pyongyang should take Trump's offer seriously. Ignoring this diplomatic olive branch, it may miss a historic opportunity for improving ties with Washington.  The restraint both Washington and Pyongyang have demonstrated so far — Trump steering clear of the Demilitarized Zone and Pyongyang not carrying out a missile or nuclear test for the longest period in recent months — is a hopeful sign that both prefer to find a peaceful solution to their predicaments.   Beijing has made relentless efforts to facilitate the peaceful settlement of the Korean Peninsula nuclear issue through political and diplomatic means, and it will continue to play a constructive role by promoting tangible moves to bring the Korean Peninsula nuclear issue back to the track of political settlement at an early date.  While Trump did not elaborate on what he meant when telling US and ROK military commanders on Tuesday, ""Ultimately it will all work out, it always works out, it has to work out.""  We just hope he was speaking on the same wavelength as ROK President Moon Jae-in, who said he hoped Trump's visit would be a turning point in the crisis and that the two leaders had agreed to resolve the DPRK nuclear issue ""in peaceful manner"" that would ""bring permanent peace"".         "
"Mending of ties between China and ROK is good for region","
            
           chinadaily.com.cn |
            Updated: 2017-10-31 20:33
          ","                                             The improvement in relations between China and the Republic of Korea is good news not only for the two neighbors but also for the region, since it signals the two sides are taking a pragmatic approach to the larger picture of bilateral ties, which will have a significant bearing on both peace and stability on the Korean Peninsula and the forging of regional cooperation.  After the ROK stated on Monday that it is not considering any additional deployment of the Terminal High Altitude Area Defense anti-missile system, and it will not participate in US defense networks or develop its security cooperation with Japan and the United States into a tripartite military alliance, the Chinese Foreign Ministry announced on Tuesday that the two sides have agreed to bring their relations back onto the normal track as soon as possible.  It was the decision by the previous administration in the ROK to deploy the United States' THAAD anti-missile system in response to Pyongyang's repeated reckless moves that put the freeze on relations, since China views the deployment as a threat to its security.  However, China and the ROK maintained communication regarding the Korean Peninsula nuclear issue through diplomatic channels, and they have agreed to enhance their communication, including through military-to-military channels, in pursuit of their shared aim of achieving a peaceful resolution to the issue.  Since both countries are important stakeholders in peace and stability on the Korean Peninsula, their restored rapport will help them better coordinate their stances in response to the deteriorating relations between the DPRK and the US that threaten to spark a military conflict.  And by showing their shared will to properly handle their differences over THAAD, the two neighbors can now revive their economic cooperation and people-to-people exchanges, which have borne the brunt of the downturn in bilateral ties over past months.  This will also enable them to better fulfill their responsibilities and contribute more to regional integration by making concerted efforts.  As regional economic powerhouses, China and the ROK, along with Japan, have been long-time cooperative partners and participants in the regional integration process led by the Association of Southeast Asian Nations, and they are being looked upon to play a bigger role in regional development by other countries in the region.  The thaw in China-ROK ties will hopefully be a shot in the arm to efforts to forge regional solidarity and cooperation at the upcoming Asia-Pacific Economic Cooperation Leaders' Meeting in Da Nang, Vietnam, and the series of East Asia high-level meetings in Manila, the Philippines, next month.         "
"Reason must prevail during Tillerson's talks","
            
          China Daily |
            Updated: 2017-09-29 07:42
          ","                              Secretary of State Rex Tillerson holds a press briefing during the UN General Assembly in New York, US, Sept 20, 2017. [Photo/Agencies]      Symbolism matters on diplomatic occasions, and it will during the planned visit of US President Donald Trump to China later this year. Plenty of thought is no doubt being devoted to it, and plenty of endeavors will be underway to make sure his visit is successful, even fruitful.  However, US Secretary of State Rex Tillerson's ongoing trip to Beijing must be anything but symbolic.        Rather than being a routine show of mutual goodwill to set the stage for Trump's visit, the guest and his hosts must avail themselves of their meetings to engage in candid communication to straighten at least one thing out-what each can expect from the other to ensure the situation on the Korean Peninsula does not deteriorate and spiral out of control.  Of course trade is important. It may actually be the foremost topic addressed during the meetings, particularly as fear of a potential trade war looms large on both sides of the Pacific. Mutual assurances are indispensable for averting that scenario.  But as long as both parties make room for some give-and-take on trade issues, Tillerson's talks will be of more immediate portent if they can take some of the heat out of the peninsula's inflammable nuclear crisis.  Both Trump and Democratic People's Republic of Korea leader Kim Jong-un appear jumpy these days. And the rest of the world seems to have grown increasingly blasé about this of late, even as the two leaders exchange vows of mutual destruction, few seem ready to believe their words should be taken seriously.  Perhaps; but that does not mean nothing will happen. The escalating exchanges of threats and insults pose an ever growing risk and they increase the chances of a costly miscalculation. That Pyongyang just took Trump's most recent threat to eliminate it as ""declaration of war"" may well show its existential concerns: It is unlikely it will make good on its threat to shoot down US bombers flying in international airspace, unless they threaten its survival.  Reason dictates that despite all the saber-rattling and verbal abuse, every party is well aware that war has to be avoided as the costs would be too great to bear.  The latest UN sanctions need time to begin to bite. On Thursday, China announced it has ordered DPRK enterprises operating on its soil to close within 120 days.  But to ensure that the worst-case outcome does not materialize, while further coordinating their stances on the implementation of the UN sanctions to make sure they work, Beijing and Washington also need to discuss what else they can do to resolve the peninsula crisis peacefully.         "
"Trump's maiden UN speech full of sound and fury","
            
          China Daily |
            Updated: 2017-09-20 07:33
          ","                              United Nations Secretary-General Antonio Guterres (left) and US President Donald Trump pose for a photo prior to a high-level UN reform meeting at the UN headquarters in New York, Sept 18, 2017. [Photo/Xinhua]      United States President Donald Trump, in his maiden speech at the United Nations General Assembly on Tuesday, was less forthcoming in his praise for the world body than his predecessor Barack Obama, indicating the US under his administration will pursue an all-for-itself approach that runs counter to the cooperative spirit of the world's foremost multilateral platform.  Trump was right that nations cannot remain bystanders given the common threats and challenges the world faces today, but cooperation cannot be shared self-interest, since for his administration that means a shared commitment to what is in the short-term interests of the US, rather than what is in the best long-term interests of all countries.  The pressing challenges the world faces today are not as the US misperceives threats to its hegemony, but rather poverty, epidemics, nuclear proliferation, terrorism and climate change.  What is needed is improved global governance, and the UN should be strengthened so that it can better fulfill its intended role in leading global efforts to address regional and international crises. Finger-pointing such as that indulged in by Trump will not help either of these processes and will only allow crises to ferment dangerously for an even longer time.  Trump called ""rogue nations"" the ""scourge of our planet"" and called on the UN to further isolate the Democratic People's Republic of Korea. But today's dangerous deadlock has been the result of Pyongyang's and Washington's persistent pursuit of their own interests in disregard of other countries' efforts to persuade the two antagonists to talk. His threat to ""totally destroy"" the DPRK if need be will, therefore, likely worsen the already volatile situation.  More needs to be done to improve the working style of the UN so that it can emerge from the shackles of bureaucracy and low efficiency, and better live up to its role as the defender of world peace and stability and the coordinator of nation-to-nation relations.  And in this time of ""immense promise and great peril"", Trump would have been better reflecting on how the US can more constructively engage with other countries, not just those that are willing to follow its lead. After all, since taking office in January, Trump has only exacerbated the confusion and uncertainty worldwide with his steady stream of contradictory tweets.  And he has withdrawn, or sought to pull out of, multilateral deals his country has signed before. From the Paris climate accord to the Iranian nuclear deal, Trump has demonstrated he is totally unconcerned about the US being good to its word.  Trump should accept that with great power comes great responsibility, and that as the world's sole superpower, the US has the responsibility to work with the rest of the world for the common good. History will show whether it is up to the task.         "
"Give sanctions time to bite, and leave door open to talks","
            
          China Daily |
            Updated: 2017-09-18 07:41
          ","                              Photo taken on Sept 11, 2017 shows the United Nations Security Council voting on a resolution on the Democratic People's Republic of Korea (DPRK) at the UN headquarters in New York. UN Security Council on Monday imposed new sanctions on the DPRK over its latest nuclear test. [Photo/Xinhua]      Every time the Democratic People's Republic of Korea conducts a nuclear test or missile launch, it is followed by a chorus of condemnation and a package of UN sanctions. Then everything goes back to ""normal"", with Pyongyang and Washington continuing their brinkmanship and the rest of the world helplessly looking on.  To ensure a peaceful Korean Peninsula that vicious circle must come to an end.  The UN Security Council has issued another strongly worded condemnation following Pyongyang's missile launch on Friday. But such rhetoric never works with the DPRK, whose leadership is seeking an ""equilibrium of real force with the US""-that being to its mind nuclear deterrence.  So the question being asked now is: Will sanctions make a difference?  If sanctions failed to prevent Pyongyang from conducting what it claims was a hydrogen bomb test on September 3, and launching a ballistic missile on Friday, will the latest sanctions bring the leaders in Pyongyang to their senses?  Some have simply accepted they will not, and are either calling for military action or else saying it is time the rest of the world began to learn to co-exist with a nuclear-armed DPRK. But the latter requires the international community forsake its current commitment to denuclearization and accommodate a provocative Pyongyang as a legitimate nuclear power, which looks anything but realistic.  In its latest statement, the UN Security Council displayed the unanimous belief that Pyongyang's nuclear/missile stunts are a threat to regional and global security. Beijing, through its ambassador to the US, stated hours after the missile launch on Friday that China would not accept the DPRK as a legitimate nuclear power.  Considering the unaffordable collateral damage of any military action against the DPRK, as well as the impossibility of dialogue at the moment-especially since Republic of Korea President Moon Jae-in, who favored engaging Pyongyang, has found dialogue ""impossible""-the most feasible approach is to let sanctions do the trick.  With its Friday missile launch, Pyongyang wanted to give the impression that sanctions will not work. Some people have fallen for that and immediately echoed the suggestion, pointing to the failure of past sanctions to achieve their purpose.  But that past sanctions did not work does not mean they will not. It is too early to claim failure because the latest sanctions have hardly begun to take effect. Giving the sanctions time to bite is the best way to make Pyongyang reconsider.  Priority No 1, therefore, is for the international community to work in unison so that the UN sanctions are implemented in full and work as intended, while leaving the door open to talks.         "
"Sanctions needed but are not the key to peace on peninsula","
            
           chinadaily.com.cn |
            Updated: 2017-09-12 19:49
          ","                                                     Intercontinental ballistic missile (ICBM) Hwasong-14 is pictured during its second test-fire in this undated picture provided by KCNA in Pyongyang on July 29, 2017. KCNA via Agencies    The United Nations Security Council's unanimous decision on Monday to impose a new round of, and tougher, sanctions on the Democratic People's Republic of Korea reflects the international community's unswerving resolve to rein in Pyongyang's nuclear and missile program, and protect the nuclear non-proliferation regime.    By cutting the DPRK's overall oil supply by about 30 percent, banning all textile exports and prohibiting all countries from authorizing new work permits for the country's workers, the sanctions will certainly deal a blow to two key sources of finance for Pyongyang and may somewhat jolt its nuclear and missile program. But whether or not they will make the DPRK abandon its nuclear program is open to question.  That before the UN vote the DPRK declared the United States would face ""pain and suffering"", as it would retaliate if any new sanctions were imposed should reflect the Pyongyang's determination to press ahead with its ambitious and contentious nuclear program despite intense international pressure. Perhaps this is where the UN resolution, if taken in its entirety, can help, for it also calls for seeking a peaceful resolution to the Korean Peninsula issue through diplomatic and political means, taking measures to defuse tensions on the peninsula and making efforts to resume the Six-Party Talks.  If such efforts are indeed made, the DPRK is more likely to abide by the Security Council's resolutions, halt, if not abandon, its nuclear/missile program and return to the negotiation table.  The UN must have realized by now that sanctions alone cannot force Pyongyang to give up its nuclear program. The key to peace on the peninsula lies in making Pyongyang see the benefits of voluntarily giving up its nuclear program. But to bring Pyongyang even close to that point, the international community has to give some assurances, assurances it will honor: that the DPRK's national security will not be threatened by any country and its urgent development needs will be met.  China threw its weight behind the Security Council because it agrees that measures should be taken against Pyongyang in response to its sixth and strongest nuclear test on Sept 3. And given its support to international efforts to denuclearize the peninsula and safeguard peace and stability in the region, China has called for the comprehensive implementation of the UN resolution.  That Pyongyang should immediately stop its nuclear and missile tests and the opposing parties refrain from making any more provocative moves goes without saying. In the end, however, the DPRK can be convinced of the benefits of abandoning its nuclear pursuit only through talks, not threats and sanctions. And once the international community accepts this fact, it may find the road to peaceful negotiations a lot smoother.                  "
"Merkel's offer a ray of hope","
            
          China Daily |
            Updated: 2017-09-12 07:20
          ","                              German Chancellor Angela Merkel and Poland's Prime Minister Beata Szydlo during a press conference in Warsaw, Poland February 7, 2017. [Photo/Agencies]    Today even the most sanguine geopolitical analyst would have to concede the Korean Peninsula nuclear crisis has reached the most critical, if not the most dangerous, stage. Despite years of international efforts to put a brake on the Democratic People's Republic of Korea's ambitious nuclear program-through the Six-Party Talks or the many rounds of sanctions imposed by the United Nations and some countries-the country's nuclear and missile program seems close to completion.    Given these facts, new ideas and the involvement of new parties are needed to resolve the Korean Peninsula crisis.  It is thus welcome news that German Chancellor Angela Merkel is ready to play a diplomatic mediator's role to help break the peninsula deadlock. In an interview with a German newspaper, published on Sunday, Merkel said: ""If our participation in talks is wanted, I will say yes immediately."" Merkel referred to the negotiations that led to Iran curtailing its nuclear program as a ""possible format"" for resolving the DPRK nuclear issue.  A week earlier Switzerland had offered to mediate between the rival parties, and on Friday China asked France to play a ""constructive role"" in helping ease the situation on the peninsula.  Merkel's suggestion echoes the rational voices in the international community that the DPRK nuclear issue should be resolved through peaceful consultations, and that war should never be an option. But for her ""format"" to work, Pyongyang and Washington, the two sides directly involved in the conflict, have to make some compromises.  Neither side has shown any signs of budging from its rigid stance, though. And the ""dual suspension"" proposed by China and Russiathe DPRK suspends its nuclear and missile tests in exchange for the United States and the Republic of Korea suspending their joint military drills-seems to have fallen on deaf ears, and the vicious circle of rising tensions and increasing provocations continues.  But since Germany has no direct interest in the conflict, Merkel may be in a better position to help ease Pyongyang's existential worries, which have intensified due to the dramatic changes in the international situation after the end of the Cold War and decades of self-imposed isolation.  Although it is far too early to say whether Merkel's sedate diplomacy would help stabilize the Korean Peninsula, the efforts made by Germany, and other countries, in the pursuit of a peaceful resolution to the DPRK issue will help build mutual trust and reduce the chances of war. Any effort toward that goal is highly commendable.                  "
